gradient1,gradient2,gradient3,gradient4,gradient5
0.23537748,0.18300231,0.7227821,-0.554587,-0.0031635016
1.0100913,0.055520803,0.4803949,-0.24164692,-0.26805592
0.16402964,0.0025186827,0.054100573,-0.021652123,-0.043209348
0.5814407,0.13927796,0.5104816,-0.3779922,-0.14775378
0.7893141,0.032283142,0.11463684,-0.12620287,-0.1637216
0.9980571,0.020637117,0.19286309,-0.13230656,-0.23619968
1.1769304,0.086906515,0.61038387,-0.30807045,-0.30039847
0.18518926,0.19255611,0.47184077,-0.4628883,-0.050050374
0.48854616,0.23818538,0.4505587,-0.36372697,-0.11851643
1.5708349,0.08426245,0.45759696,-0.33862317,-0.26973984
1.3698932,0.12886749,0.54645926,-0.41426015,-0.32243907
1.9022057,0.07840986,0.23940937,-0.33501697,-0.3612928
1.1567221,0.078868166,0.27979672,-0.2765549,-0.19709365
1.4344863,-0.12427259,0.9976502,0.017788352,0.06056212
1.6601726,-0.10809434,0.845986,0.0036176983,0.052174248
1.355573,0.17904587,1.2242547,-0.6032309,-0.21984209
1.8251228,-0.0035955398,0.94468397,-0.19797382,-0.41339132
1.9884448,0.0028194967,0.30736664,-0.20774062,-0.4200772
1.7225697,-0.0031914772,0.43431887,-0.14571962,-0.39829674
1.9154165,0.026090771,0.43193024,-0.27528805,-0.40618473
1.7505314,-0.008041319,0.22732879,-0.06078972,-0.3202525
0.33662868,0.014918527,0.63969654,-0.19330922,0.2150917
0.9973219,0.0108038895,0.6862036,-0.18332376,-0.20444739
1.3012605,0.0044766422,0.29704642,-0.094953604,-0.24619104
0.94386804,0.08944342,-0.13830464,-0.18535128,0.30939302
1.7431377,-0.028243707,-0.05257822,-0.01554118,-0.16418353
0.20770547,0.13664873,0.68491185,-0.38559082,0.109238856
0.50906086,-0.029310057,0.064854674,-0.07951211,0.31133857
0.3063111,0.008257746,0.497324,-0.111016035,0.0016526154
0.74807096,0.17136975,0.2446964,-0.31136337,-0.014037552
0.19975938,0.12636878,-0.022521053,-0.13736388,0.2972323
1.0788611,-0.07459465,0.14837302,0.082581505,0.08680453
0.70972425,0.06363028,0.5019366,-0.23963723,-0.15841949
-0.008614349,-0.047006465,0.6914515,-0.08168713,0.18570518
0.54816777,0.043033715,0.14057969,-0.11810374,-0.09804264
1.0467237,0.17369388,0.21741372,-0.2758885,-0.085627995
0.99001855,0.009980966,0.42023697,-0.1269455,-0.19721544
0.53951186,0.14369905,0.30191028,-0.25763825,-0.076363735
0.3155848,0.0018107143,0.3297495,-0.043478165,0.017448125
1.046477,-0.00085777807,0.03615657,-0.07751409,-0.1352192
1.8400733,2.9859948e-06,0.006654705,-0.11442066,-0.081433274
1.1777691,-0.016153947,-0.0020207893,-0.052813143,-0.16018821
0.8219531,0.019897299,0.14289406,-0.06773172,-0.08456073
0.44923404,0.0735817,0.19000855,-0.07592853,0.11675081
0.48871166,0.04122481,0.14544143,-0.10516627,-0.08876785
1.5745409,0.10499036,0.21666923,-0.29625586,-0.22105573
1.5302577,0.085524514,0.010763972,-0.18572696,-0.13203284
1.283669,-0.04496019,0.23501617,0.0027797585,-0.037191734
0.17910266,0.05844136,0.64446115,-0.2193966,0.12502202
0.47969115,0.54242426,0.12935579,0.14599434,-0.1083664
-0.31436223,0.68026716,0.17584707,-0.011658091,-0.067031994
0.55835605,0.025653591,0.11673331,-0.057706177,-0.08509423
0.45673528,-0.061285347,0.46146813,0.14394382,-0.019080026
-0.21164505,0.048077587,0.56450236,-0.14729388,0.19912575
1.0136992,-0.03190101,0.41429052,0.086777754,-0.110682376
0.32631984,0.104778446,0.5343254,-0.29598224,0.009986859
1.1302298,-0.10359214,0.5559442,0.19329739,-0.085561655
0.7469479,-0.20891413,0.7961428,0.35739294,0.10330553
0.075695634,-0.19009675,0.96584415,0.25079286,0.25287944
2.1261225,-0.07851109,0.7059928,0.012344464,-0.3114836
2.9980962,-0.042221412,-0.25526997,-0.16152976,-0.124095425
2.2564304,0.05945533,0.90849537,-0.3912964,-0.3649592
0.060825218,0.1365151,-0.10655331,-0.02576503,0.31062844
-0.073666014,0.20953564,-0.30882418,0.015513327,0.27782506
0.6216868,0.26343456,-0.37254694,-0.033965576,0.14164901
0.7124488,0.075393274,-0.32583532,-0.007903441,0.16832519
0.4802608,0.097643204,-0.17088911,0.0063753277,0.19393112
1.2559389,0.068586856,-0.4074905,-0.043805823,0.07472412
0.36148316,0.018409183,0.11767578,0.018562399,0.16823952
1.0513078,-0.020080512,-0.32476804,-0.0075342986,0.04678709
0.93718237,-0.003854509,-0.23904806,-0.006666233,0.050533798
0.8839004,-0.00872252,0.17054231,-0.036408696,-0.0560503
1.9925545,-0.02886253,-0.37492496,-0.050427064,-0.10941296
1.765744,0.048179638,-0.19422573,-0.116335325,-0.13330723
1.3896319,-0.021469764,-0.063213766,-0.043889467,-0.1250627
1.6269991,-0.007611695,0.007999349,-0.10163185,-0.26834038
1.3463616,-0.013804143,0.033485875,-0.07245436,-0.22404741
0.46249023,0.0037252142,0.001238213,-0.037368715,-0.075683996
2.6851463,-0.084527165,-1.1904095,-0.0048508593,0.4964953
2.9939358,-0.099810734,-1.0165006,0.011251252,0.3442354
3.0778208,-0.06924925,-0.986596,-0.04274783,0.14707334
2.2656932,-0.06730618,-1.2681326,-0.014448039,0.6377742
1.4669464,-0.11246663,-1.3247666,-0.034408286,0.7718668
2.7214844,-0.044778753,-1.3275806,-0.015548084,0.46255437
2.693108,-0.02187815,-0.008179979,-0.16673349,-0.40446976
2.1438835,-0.07714602,-0.754841,-0.013519847,0.10988645
-0.0697304,-0.3174839,-1.3610172,0.029535007,0.8372496
2.3080485,-0.0043718307,0.15124471,-0.18795477,-0.44087112
1.4606531,-0.11594195,-1.4045831,0.03159759,0.8506727
2.8062482,-0.10405849,-0.5128078,-0.04912882,-0.06680151
1.8271648,-0.1068362,-1.197456,0.028713224,0.71266913
2.2485924,-0.13652956,-0.8425039,0.044846755,0.5192536
2.1485798,-0.097847074,-0.47020456,-0.07652913,-0.018459711
0.23664743,-0.16897678,-0.76416475,0.07516966,0.63727814
0.5073134,-0.14770211,-0.7570589,0.040617738,0.5744827
2.4582396,-0.11723241,-1.0413697,-0.022412637,0.5200095
2.54861,-0.09954498,-0.8885616,0.039624505,0.4124016
2.586577,-0.20519617,-0.319743,0.23041661,0.3702767
2.658492,-0.08275611,-0.99180555,0.018912822,0.39202023
2.6664085,0.09117016,-0.3402198,-0.3212977,-0.021632297
2.1808038,-0.10153794,-0.4914263,0.047574405,0.29547277
2.1163306,-0.05266629,-0.5335475,-0.05949693,0.082052454
1.4942406,-0.09558235,0.19530812,0.009518042,0.2521965
1.6560256,-0.06616917,-0.3401355,-0.024737906,0.26440233
0.88577235,-0.07134408,-0.20506449,0.016171234,0.48442438
0.9635666,-0.037487816,0.011994202,-0.03858868,0.13381867
3.0595999,-0.035525408,-1.180656,-0.009043315,0.26727742
2.529614,-0.054580472,-0.84160066,0.10159972,0.1709186
2.1506326,-0.034349054,-0.5077361,0.11102,0.06854195
2.5458076,-0.04814445,-0.74221355,-0.009289593,0.041926697
1.3363943,-0.055208743,0.036494333,0.16956764,-0.025921365
2.15732,-0.028828762,-0.4387236,-0.032960095,-0.08792802
1.6141905,-0.11947816,-0.046729796,0.2513789,0.024467114
2.420054,-0.06899778,-0.7482134,0.06663202,0.1699235
0.18862447,-0.120206736,0.26566952,0.23306534,0.12029487
2.3294504,-0.06518413,-0.7088022,-0.002469,0.13545804
2.797346,-0.08754149,-0.53988385,0.059415974,0.013006069
-0.27388158,-0.12377649,0.38914415,0.1517021,0.20200355
2.5216413,-0.08195949,-1.0464684,0.012093653,0.3661848
2.3969476,-0.08326917,-0.7434849,0.0074261343,0.21545658
3.623365,-0.10000593,-0.993995,-0.026946506,0.22709033
2.3881793,-0.0713685,-0.50701535,0.014421298,0.017415186
0.8990752,0.012035242,0.16696563,-0.014981993,0.059940077
2.00621,-0.060606606,-0.65444654,-0.017832588,0.14705968
1.8713713,-0.035670526,-0.53926325,-0.023248898,0.030167041
1.6302425,0.049123097,-0.17303221,-0.06203975,0.0048324843
2.7110405,-0.07787088,-0.68180925,-0.026880879,0.07838338
2.0112379,-0.009866187,-0.22350836,-0.08556891,-0.16727355
1.88954,-0.09193439,-0.2602082,0.03182623,0.29584536
1.7517105,-0.119940326,-0.373971,0.0805882,0.3392151
1.2753235,0.6819962,-0.73093957,0.15130028,0.025105964
1.9464086,0.45868298,-0.7690338,0.028621547,0.079580665
1.9131938,0.07176856,-0.51539284,0.062475067,0.03188055
1.0611548,0.6734895,-0.5162673,0.03353867,0.05242966
1.5324738,-0.032595042,-0.09528366,0.14528424,-0.03183976
3.427561,0.0028927869,-1.1641771,0.04843934,0.17828189
2.978447,0.16589023,-1.1636976,0.048657548,0.20063613
4.2291293,-0.08566195,-1.0979753,0.07815793,0.042617142
2.6063972,0.15951303,-0.8641108,0.051661078,0.09228554
3.1232293,-0.046413716,-1.0948156,0.028301032,0.19063677
3.702162,-0.019330917,-0.48368534,-0.06562276,-0.25055057
3.2763941,-0.06714857,0.22998126,-0.00908162,-0.39364824
2.286745,-0.028857563,-0.47450253,0.0034008988,-0.063626714
2.04625,-0.24543929,0.103515424,0.29457933,0.12839253
2.57712,-0.03122795,-0.7282894,0.016388869,0.062232483
2.6178942,-0.046010092,-0.77056414,0.0290941,0.0960789
0.8192277,0.2558899,-0.19102928,0.032217786,0.110668264
2.1172836,0.11296794,-0.4635862,-0.059918188,0.0422452
2.1448174,0.030705165,0.1563216,-0.13394065,-0.20600858
1.7485621,0.073923394,-0.07097084,-0.05019406,-0.08319698
